Entity,Code,Year,Wind generation - TWh
South America,,2006,0.3788499
South America,,2007,0.79250646
South America,,2008,1.333387
South America,,2009,1.4632772
South America,,2010,2.6456776
South America,,2011,3.232329
South America,,2012,6.006006
South America,,2013,7.9287286
South America,,2014,15.537401
South America,,2015,27.253296
South America,,2016,40.821835
South America,,2017,51.697613
South America,,2018,59.900425
South America,,2019,72.5698
South America,,2020,79.531
South America,,2021,99.93224
South America,,2022,112.47622
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.001
South Korea,KOR,1994,0.001
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0.001
South Korea,KOR,1998,0.002
South Korea,KOR,1999,0.005839
South Korea,KOR,2000,0.016685
South Korea,KOR,2001,0.01259
South Korea,KOR,2002,0.014881
South Korea,KOR,2003,0.024865
South Korea,KOR,2004,0.047442
South Korea,KOR,2005,0.129888
South Korea,KOR,2006,0.238911
South Korea,KOR,2007,0.375641
South Korea,KOR,2008,0.436034
South Korea,KOR,2009,0.685353
South Korea,KOR,2010,0.8169536
South Korea,KOR,2011,0.86288923
South Korea,KOR,2012,0.91277313
South Korea,KOR,2013,1.1482114
South Korea,KOR,2014,1.1456008
South Korea,KOR,2015,1.3424914
South Korea,KOR,2016,1.6832138
South Korea,KOR,2017,2.1691124
South Korea,KOR,2018,2.4649742
South Korea,KOR,2019,2.6792476
South Korea,KOR,2020,3.1499484
South Korea,KOR,2021,3.1800172
South Korea,KOR,2022,3.3581007
South and Central America (EI),,1971,0
South and Central America (EI),,1972,0
South and Central America (EI),,1973,0
South and Central America (EI),,1974,0
South and Central America (EI),,1975,0
South and Central America (EI),,1976,0
South and Central America (EI),,1977,0
South and Central America (EI),,1978,0
South and Central America (EI),,1979,0
South and Central America (EI),,1980,0
South and Central America (EI),,1981,0
South and Central America (EI),,1982,0
South and Central America (EI),,1983,0
South and Central America (EI),,1984,0
South and Central America (EI),,1985,0
South and Central America (EI),,1986,0
South and Central America (EI),,1987,0
South and Central America (EI),,1988,0
South and Central America (EI),,1989,0
South and Central America (EI),,1990,0
South and Central America (EI),,1991,0
South and Central America (EI),,1992,0
South and Central America (EI),,1993,0.001717172
South and Central America (EI),,1994,0.007777778
South and Central America (EI),,1995,0.007777778
South and Central America (EI),,1996,0.041973986
South and Central America (EI),,1997,0.102926
South and Central America (EI),,1998,0.11137238
South and Central America (EI),,1999,0.14847192
South and Central America (EI),,2000,0.2521153
South and Central America (EI),,2001,0.32099152
South and Central America (EI),,2002,0.45886725
South and Central America (EI),,2003,0.44309795
South and Central America (EI),,2004,0.543415
South and Central America (EI),,2005,0.53230166
South and Central America (EI),,2006,0.77378976
South and Central America (EI),,2007,1.1614605
South and Central America (EI),,2008,1.6704338
South and Central America (EI),,2009,2.0779278
South and Central America (EI),,2010,3.44859
South and Central America (EI),,2011,4.3245354
South and Central America (EI),,2012,7.6674623
South and Central America (EI),,2013,10.202307
South and Central America (EI),,2014,18.6275
South and Central America (EI),,2015,31.479073
South and Central America (EI),,2016,45.206913
South and Central America (EI),,2017,56.15648
South and Central America (EI),,2018,65.74421
South and Central America (EI),,2019,78.791435
South and Central America (EI),,2020,85.31069
South and Central America (EI),,2021,106.227715
South and Central America (EI),,2022,118.35926
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.013
Spain,ESP,1990,0.014
Spain,ESP,1991,0.015
Spain,ESP,1992,0.103
Spain,ESP,1993,0.116
Spain,ESP,1994,0.175
Spain,ESP,1995,0.27
Spain,ESP,1996,0.364
Spain,ESP,1997,0.742
Spain,ESP,1998,1.352
Spain,ESP,1999,2.744
Spain,ESP,2000,4.727
Spain,ESP,2001,6.759
Spain,ESP,2002,9.342
Spain,ESP,2003,12.075
Spain,ESP,2004,15.7
Spain,ESP,2005,21.176
Spain,ESP,2006,23.297
Spain,ESP,2007,27.568
Spain,ESP,2008,32.946
Spain,ESP,2009,37.8869
Spain,ESP,2010,43.68136
Spain,ESP,2011,42.433
Spain,ESP,2012,49.472
Spain,ESP,2013,55.767128
Spain,ESP,2014,52.013
Spain,ESP,2015,49.325
Spain,ESP,2016,48.914
Spain,ESP,2017,49.127
Spain,ESP,2018,50.896
Spain,ESP,2019,53.08907
Spain,ESP,2020,56.443676
Spain,ESP,2021,62.061
Spain,ESP,2022,62.703293
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0.0035
Sri Lanka,LKA,2000,0.0034
Sri Lanka,LKA,2001,0.0035
Sri Lanka,LKA,2002,0.003605747
Sri Lanka,LKA,2003,0.003405747
Sri Lanka,LKA,2004,0.002705747
Sri Lanka,LKA,2005,0.002405747
Sri Lanka,LKA,2006,0.002305747
Sri Lanka,LKA,2007,0.002305747
Sri Lanka,LKA,2008,0.003241747
Sri Lanka,LKA,2009,0.003501447
Sri Lanka,LKA,2010,0.053161446
Sri Lanka,LKA,2011,0.091620445
Sri Lanka,LKA,2012,0.14680775
Sri Lanka,LKA,2013,0.23458175
Sri Lanka,LKA,2014,0.27245376
Sri Lanka,LKA,2015,0.34321
Sri Lanka,LKA,2016,0.34487
Sri Lanka,LKA,2017,0.36681
Sri Lanka,LKA,2018,0.32631
Sri Lanka,LKA,2019,0.3482
Sri Lanka,LKA,2020,0.3502
Sri Lanka,LKA,2021,0.49167195
Sri Lanka,LKA,2022,0.49167195
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0.003
Sweden,SWE,1984,0.005
Sweden,SWE,1985,0.006
Sweden,SWE,1986,0.006
Sweden,SWE,1987,0.006
Sweden,SWE,1988,0.005
Sweden,SWE,1989,0.005
Sweden,SWE,1990,0.006
Sweden,SWE,1991,0.013
Sweden,SWE,1992,0.031
Sweden,SWE,1993,0.052
Sweden,SWE,1994,0.075
Sweden,SWE,1995,0.105
Sweden,SWE,1996,0.144
Sweden,SWE,1997,0.203
Sweden,SWE,1998,0.308
Sweden,SWE,1999,0.358
Sweden,SWE,2000,0.457
Sweden,SWE,2001,0.482
Sweden,SWE,2002,0.608
Sweden,SWE,2003,0.679
Sweden,SWE,2004,0.85
Sweden,SWE,2005,0.939341
Sweden,SWE,2006,0.988238
Sweden,SWE,2007,1.431704
Sweden,SWE,2008,2.000572
Sweden,SWE,2009,2.490411
Sweden,SWE,2010,3.486528
Sweden,SWE,2011,6.110219
Sweden,SWE,2012,7.165177
Sweden,SWE,2013,9.842224
Sweden,SWE,2014,11.234097
Sweden,SWE,2015,16.322739
Sweden,SWE,2016,15.479412
Sweden,SWE,2017,17.608725
Sweden,SWE,2018,16.616726
Sweden,SWE,2019,19.846584
Sweden,SWE,2020,27.526217
Sweden,SWE,2021,27.108343
Sweden,SWE,2022,32.621155
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0.001
Switzerland,CHE,1997,0.002
Switzerland,CHE,1998,0.003
Switzerland,CHE,1999,0.003
Switzerland,CHE,2000,0.003
Switzerland,CHE,2001,0.004
Switzerland,CHE,2002,0.005
Switzerland,CHE,2003,0.005
Switzerland,CHE,2004,0.006
Switzerland,CHE,2005,0.008
Switzerland,CHE,2006,0.015
Switzerland,CHE,2007,0.016
Switzerland,CHE,2008,0.019
Switzerland,CHE,2009,0.023
Switzerland,CHE,2010,0.037
Switzerland,CHE,2011,0.07
Switzerland,CHE,2012,0.088
Switzerland,CHE,2013,0.09
Switzerland,CHE,2014,0.101
Switzerland,CHE,2015,0.11
Switzerland,CHE,2016,0.109
Switzerland,CHE,2017,0.133
Switzerland,CHE,2018,0.122
Switzerland,CHE,2019,0.146
Switzerland,CHE,2020,0.145
Switzerland,CHE,2021,0.146
Switzerland,CHE,2022,0.15220328
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.00138286
Taiwan,TWN,2001,0.012228773
Taiwan,TWN,2002,0.0158796
Taiwan,TWN,2003,0.02376162
Taiwan,TWN,2004,0.025252812
Taiwan,TWN,2005,0.09130043
Taiwan,TWN,2006,0.27607474
Taiwan,TWN,2007,0.43953452
Taiwan,TWN,2008,0.5882652
Taiwan,TWN,2009,0.78663546
Taiwan,TWN,2010,1.0263377
Taiwan,TWN,2011,1.4926766
Taiwan,TWN,2012,1.4134685
Taiwan,TWN,2013,1.6400076
Taiwan,TWN,2014,1.5004843
Taiwan,TWN,2015,1.5252357
Taiwan,TWN,2016,1.4571018
Taiwan,TWN,2017,1.7224586
Taiwan,TWN,2018,1.7071841
Taiwan,TWN,2019,1.8922317
Taiwan,TWN,2020,2.3088717
Taiwan,TWN,2021,2.2086375
Taiwan,TWN,2022,3.542942
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.000131
Thailand,THA,2007,0.000394
Thailand,THA,2008,0.000482
Thailand,THA,2009,0.001
Thailand,THA,2010,0.003924
Thailand,THA,2011,0.005
Thailand,THA,2012,0.017179
Thailand,THA,2013,0.351304
Thailand,THA,2014,0.396
Thailand,THA,2015,0.328
Thailand,THA,2016,0.383
Thailand,THA,2017,1.109
Thailand,THA,2018,1.641
Thailand,THA,2019,3.67
Thailand,THA,2020,3.22
Thailand,THA,2021,3.532
Thailand,THA,2022,3.4202087
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0.000027
Trinidad and Tobago,TTO,2016,0.000027
Trinidad and Tobago,TTO,2017,0.000027
Trinidad and Tobago,TTO,2018,0.000027
Trinidad and Tobago,TTO,2019,0.000027
Trinidad and Tobago,TTO,2020,0.000027
Trinidad and Tobago,TTO,2021,0.0000269262
Trinidad and Tobago,TTO,2022,0.0000269262
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0.0055
Turkey,TUR,1999,0.0205
Turkey,TUR,2000,0.0334
Turkey,TUR,2001,0.0624
Turkey,TUR,2002,0.048
Turkey,TUR,2003,0.0614
Turkey,TUR,2004,0.0577
Turkey,TUR,2005,0.059
Turkey,TUR,2006,0.1305
Turkey,TUR,2007,0.3511
Turkey,TUR,2008,0.8465
Turkey,TUR,2009,1.49537
Turkey,TUR,2010,2.91643
Turkey,TUR,2011,4.7239
Turkey,TUR,2012,5.86075
Turkey,TUR,2013,7.55745
Turkey,TUR,2014,8.52005
Turkey,TUR,2015,11.65247
Turkey,TUR,2016,15.5171
Turkey,TUR,2017,17.9038
Turkey,TUR,2018,19.9492
Turkey,TUR,2019,21.7307
Turkey,TUR,2020,24.8282
Turkey,TUR,2021,31.4367
Turkey,TUR,2022,35.140533
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Turkmenistan,TKM,2019,0
Turkmenistan,TKM,2020,0
Turkmenistan,TKM,2021,0
Turkmenistan,TKM,2022,0
USSR,OWID_USS,1965,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0.003
Ukraine,UKR,1999,0.003
Ukraine,UKR,2000,0.006
Ukraine,UKR,2001,0.016
Ukraine,UKR,2002,0.022
Ukraine,UKR,2003,0.031
Ukraine,UKR,2004,0.033
Ukraine,UKR,2005,0.038
Ukraine,UKR,2006,0.035
Ukraine,UKR,2007,0.045
Ukraine,UKR,2008,0.045
Ukraine,UKR,2009,0.043
Ukraine,UKR,2010,0.05
Ukraine,UKR,2011,0.0895
Ukraine,UKR,2012,0.2882
Ukraine,UKR,2013,0.6386
Ukraine,UKR,2014,1.1302
Ukraine,UKR,2015,1.0844
Ukraine,UKR,2016,0.9538
Ukraine,UKR,2017,0.9834
Ukraine,UKR,2018,1.1884
Ukraine,UKR,2019,2.0202
Ukraine,UKR,2020,3.2643
Ukraine,UKR,2021,3.9034183
Ukraine,UKR,2022,1.463782
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0
United Arab Emirates,ARE,2010,0
United Arab Emirates,ARE,2011,0
United Arab Emirates,ARE,2012,0
United Arab Emirates,ARE,2013,0.001489
United Arab Emirates,ARE,2014,0.002978
United Arab Emirates,ARE,2015,0.001489
United Arab Emirates,ARE,2016,0
United Arab Emirates,ARE,2017,0
United Arab Emirates,ARE,2018,0
United Arab Emirates,ARE,2019,0
United Arab Emirates,ARE,2020,0
United Arab Emirates,ARE,2021,0.000045
United Arab Emirates,ARE,2022,0.000045
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,0.009
United Kingdom,GBR,1990,0.009
United Kingdom,GBR,1991,0.009
United Kingdom,GBR,1992,0.033
United Kingdom,GBR,1993,0.217
United Kingdom,GBR,1994,0.344
United Kingdom,GBR,1995,0.392
United Kingdom,GBR,1996,0.488
United Kingdom,GBR,1997,0.667
United Kingdom,GBR,1998,0.877
United Kingdom,GBR,1999,0.85
United Kingdom,GBR,2000,0.946
United Kingdom,GBR,2001,0.965
United Kingdom,GBR,2002,1.259
United Kingdom,GBR,2003,1.288
United Kingdom,GBR,2004,1.939
United Kingdom,GBR,2005,2.912
United Kingdom,GBR,2006,4.236
United Kingdom,GBR,2007,5.2738175
United Kingdom,GBR,2008,7.097248
United Kingdom,GBR,2009,9.280972
United Kingdom,GBR,2010,10.285645
United Kingdom,GBR,2011,15.962969
United Kingdom,GBR,2012,19.84712
United Kingdom,GBR,2013,28.397152
United Kingdom,GBR,2014,31.959244
United Kingdom,GBR,2015,40.27472
United Kingdom,GBR,2016,37.159424
United Kingdom,GBR,2017,49.64115
United Kingdom,GBR,2018,56.90761
United Kingdom,GBR,2019,63.83489
United Kingdom,GBR,2020,75.6149
United Kingdom,GBR,2021,64.66207
United Kingdom,GBR,2022,80.16201
United States,USA,1983,0.002694949
United States,USA,1984,0.006555556
United States,USA,1985,0.005820202
United States,USA,1986,0.004231313
United States,USA,1987,0.003576768
United States,USA,1988,0.000879798
United States,USA,1989,2.1333768
United States,USA,1990,2.8167677
United States,USA,1991,2.9807587
United States,USA,1992,2.9166899
United States,USA,1993,3.0361888
United States,USA,1994,3.4819283
United States,USA,1995,3.1962152
United States,USA,1996,3.2667363
United States,USA,1997,3.3212476
United States,USA,1998,3.0562587
United States,USA,1999,4.5333314
United States,USA,2000,5.649759
United States,USA,2001,6.8053846
United States,USA,2002,10.458869
United States,USA,2003,11.30047
United States,USA,2004,14.286607
United States,USA,2005,17.990454
United States,USA,2006,26.857714
United States,USA,2007,34.797905
United States,USA,2008,55.922325
United States,USA,2009,74.632454
United States,USA,2010,95.60833
United States,USA,2011,121.3905
United States,USA,2012,142.24414
United States,USA,2013,169.5351
United States,USA,2014,183.49019
United States,USA,2015,192.645
United States,USA,2016,229.28542
United States,USA,2017,256.8714
United States,USA,2018,275.42166
United States,USA,2019,298.8712
United States,USA,2020,341.35156
United States,USA,2021,382.01694
United States,USA,2022,439.20367
Upper-middle-income countries,,1965,0
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.0030202023
Upper-middle-income countries,,1991,0.010090909
Upper-middle-income countries,,1992,0.13231313
Upper-middle-income countries,,1993,0.21312122
Upper-middle-income countries,,1994,0.38883838
Upper-middle-income countries,,1995,0.6231617
Upper-middle-income countries,,1996,0.11195739
Upper-middle-income countries,,1997,0.2291718
Upper-middle-income countries,,1998,0.41409656
Upper-middle-income countries,,1999,0.5486184
Upper-middle-income countries,,2000,0.68075705
Upper-middle-income countries,,2001,0.8881529
Upper-middle-income countries,,2002,1.0481788
Upper-middle-income countries,,2003,1.2321237
Upper-middle-income countries,,2004,1.5631238
Upper-middle-income countries,,2005,2.2641604
Upper-middle-income countries,,2006,4.2964706
Upper-middle-income countries,,2007,6.9218144
Upper-middle-income countries,,2008,15.633934
Upper-middle-income countries,,2009,31.318563
Upper-middle-income countries,,2010,56.524887
Upper-middle-income countries,,2011,84.161934
Upper-middle-income countries,,2012,119.36638
Upper-middle-income countries,,2013,159.01878
Upper-middle-income countries,,2014,191.03975
Upper-middle-income countries,,2015,234.3389
Upper-middle-income countries,,2016,308.73413
Upper-middle-income countries,,2017,387.69736
Upper-middle-income countries,,2018,459.96948
Upper-middle-income countries,,2019,519.61676
Upper-middle-income countries,,2020,593.0861
Upper-middle-income countries,,2021,813.8256
Upper-middle-income countries,,2022,937.7586
